nome,cognome,patronimico,marito,appezzamento,mq,via,numCivico,speciePro,tipoPossesso,comproprietari,numeroAppezzamenti,superficieTotaleMq
Giaele,Bianchini,Raffaello,Salvadore_Usigli,https://florentiaillustrata.net/resource/appezzamento/7391,341.9624,Via_delle_Oche,764,casamento,esclusivo,,1,341.9624
Caterina,Bini,Giuseppe,Francesco_Boni,https://florentiaillustrata.net/resource/appezzamento/13648,202.657,Via_dei_Serragli,2051,"casa,_corte_e_orto",esclusivo,,1,202.657
Teresa,Bini,Francesco,Marco_Bartoli_Cambini,https://florentiaillustrata.net/resource/appezzamento/10314,190.3954,Via_S._Reparata,5649,casa_e_corte,esclusivo,,5,904.6336
Teresa,Bini,Francesco,Marco_Bartoli_Cerbini,https://florentiaillustrata.net/resource/appezzamento/10314,190.3954,Via_S._Reparata,5649,casa_e_corte,esclusivo,,5,904.6336
Teresa,Bini,Francesco,Marco_Bartoli_Cambini,https://florentiaillustrata.net/resource/appezzamento/1692,358.9924,Via_delle_Belle_Donne,4231,casa,esclusivo,,5,904.6336
Teresa,Bini,Francesco,Marco_Bartoli_Cerbini,https://florentiaillustrata.net/resource/appezzamento/1692,358.9924,Via_delle_Belle_Donne,4231,casa,esclusivo,,5,904.6336
Teresa,Bini,Francesco,Marco_Bartoli_Cambini,https://florentiaillustrata.net/resource/appezzamento/1697,160.082,Via_Trotto_degli_Asini,4237,casa,esclusivo,,5,904.6336
Teresa,Bini,Francesco,Marco_Bartoli_Cerbini,https://florentiaillustrata.net/resource/appezzamento/1697,160.082,Via_Trotto_degli_Asini,4237,casa,esclusivo,,5,904.6336
Contessa,Biscardi,Arnoldo,Gelasio_Semiani,https://florentiaillustrata.net/resource/appezzamento/9164,162.4662,Via_della_Crocetta,6346,casa,esclusivo,,4,1049.3886
Anna,Boccini,Giuseppe,Antonio_Ciampi,https://florentiaillustrata.net/resource/appezzamento/4523,34.4006,Via_Nuova,211,casa,esclusivo,,3,220.0276
Regina,Bollaffi,Gabriello,Samuel_Vita_Servi,https://florentiaillustrata.net/resource/appezzamento/613,22.4796,Via_Porciaia,4985,ingresso,esclusivo,,5,187.6706
Teresa,Bonacchi,Elisabetta,Paolo,https://florentiaillustrata.net/resource/appezzamento/8867,97.7522,Via_del_Cocomero,6186,casa,comproprietà,Rocco Bonacchi,1,97.7522
Carilda,Bonaini,Gaspero,Magni,https://florentiaillustrata.net/resource/appezzamento/17625,141.0084,Borgo_S._Pier_Gattolini,2437,corte,esclusivo,,3,454.0198
Elena,Boncinelli,Girolamo,Vincenzo_Michelacci,https://florentiaillustrata.net/resource/appezzamento/10171,172.0030,Via_S._Gallo,5742,casa,esclusivo,,1,172.0030
Caterina,Bondi,Giovanni,Santi_Marchionni,https://florentiaillustrata.net/resource/appezzamento/12495,80.3816,Via_dei_Pentolini,7150_e_7149,casa,esclusivo,,2,119.5506
Emilia,Bonini,Luigi,Giovanni_Battista_Branciforti,https://florentiaillustrata.net/resource/appezzamento/8826,286.104,Via_Larga,6209,casa,esclusivo,,2,502.385
Emilia,Bonini,Luigi,Giovanni_Battista_Branciforti,https://florentiaillustrata.net/resource/appezzamento/9662,216.281,Via_del_Ciliegio,6096,casa,esclusivo,,2,502.385
Maddalena,Boretti,Martino,Pasquale_Orsi,https://florentiaillustrata.net/resource/appezzamento/17605,138.9648,Borgo_S._Pier_Gattolini,2447,casa,esclusivo,,5,846.3910
Anna,Borghesi,Scipione,Giulio_Del_Taia,https://florentiaillustrata.net/resource/appezzamento/11448,316.0768,Via_dei_Pilastri,6762,palazzo,esclusivo,,4,772.8214
Anna,Borghesi,Scipione,Giulio_Del_Taia,https://florentiaillustrata.net/resource/appezzamento/11450,57.902,Via_dei_Pilastri,6763,casa_e_corte,esclusivo,,4,772.8214
Agata_Vittoria,Borghigiani,Lorenzo,Giovan_Benedetto_Zecchini,https://florentiaillustrata.net/resource/appezzamento/8548,161.1038,Via_S._Gallo,5891,casa,esclusivo,,2,322.2076
Agata_Vittoria,Borghigiani,Lorenzo,Giovan_Benedetto_Zecchini,https://florentiaillustrata.net/resource/appezzamento/8549,161.1038,Via_S._Gallo,5892_e_5893,casa,esclusivo,,2,322.2076
Carlotta,Borghigiani,Francesco,Giuseppe_Mulinari,https://florentiaillustrata.net/resource/appezzamento/4535,28.2698,Via_Vinegia,14,casa,comproprietà,Cipriano Mulinari; Gaspero Mulinari,1,28.2698
Francesca,Borghigiani,Salvadore,Giovanni_Landi,https://florentiaillustrata.net/resource/appezzamento/9407,68.12,Via_dei_Fibbiai,6378,casa,comproprietà,Giuseppe Landi,1,68.12
Teresa,Bozzolini,Luigi,Giuseppe_Giovannozzi,https://florentiaillustrata.net/resource/appezzamento/12970,117.507,Via_S._Cristofano_e_Via_delle_Pinzochere,7731,casa_e_corte,esclusivo,,1,117.507
Rosa,Brandani,Gaetano,Francesco_Alessandri,https://florentiaillustrata.net/resource/appezzamento/10750,111.7168,Via_S._Zanobi,5488,casa,esclusivo,,4,577.6576
Teresa,Bricci,Gaspero,Falleri,https://florentiaillustrata.net/resource/appezzamento/13942,134.8776,Via_dei_Preti,2121,casa_e_corte,comproprietà,Anna Falleri; Teresa Falleri,1,134.8776
Giovanna,Brunaccini,Jacopo,Ottaviano_Compagni,https://florentiaillustrata.net/resource/appezzamento/11709,197.8886,Via_S._Anna,6900,casa_e_corte,esclusivo,,1,197.8886
Agata,Bruni,Filippo,Francesco_Parigi,https://florentiaillustrata.net/resource/appezzamento/14731,93.665,Borgo_S._Pier_Gattolini,2376,casa,comproprietà,Francesco Parigi,2,146.1174
Margherita,Bruni,,Luigi_Palchetti,https://florentiaillustrata.net/resource/appezzamento/12972,360.3548,Via_S._Cristofano_e_Via_delle_Pinzochere_e_Via_Malcontenti,7733_e_7735,casa_e_corte,esclusivo,,1,360.3548
Clementina,Brunori,Leopoldo,Pietro_Falugiani,https://florentiaillustrata.net/resource/appezzamento/7064,52.1118,Piazza_Ort_San_Michele,574,casa_(porzione),esclusivo,,1,52.1118
Maddalena,Bulli,Gaspero,Gaetano_Stacchini,https://florentiaillustrata.net/resource/appezzamento/12262,26.9074,Via_dei_Pentolini,7174,ingresso,comproprietà,Gaspero Stacchini; Clementina Stacchini,4,477.1806
Maddalena,Bulli,Gaspero,Gaetano_Stacchini,https://florentiaillustrata.net/resource/appezzamento/12263,97.071,Via_dei_Pentolini,7173,casa_e_corte,comproprietà,Gaspero Stacchini; Clementina Stacchini,4,477.1806
Maddalena,Bulli,Gaspero,Gaetano_Stacchini,https://florentiaillustrata.net/resource/appezzamento/3645,237.0576,Via_Valfonda,4415,casa,comproprietà,Gaspero Stacchini; Clementina Stacchini,4,477.1806
Maria_Luisa,Buondelmonti,Francesco,Francesco_Ubaldo_Feroni,https://florentiaillustrata.net/resource/appezzamento/5280,4.7684,Via_degli_Archibusieri,1283,ingresso,esclusivo,,5,624.3198
Maria_Luisa,Buondelmonti,Francesco,Francesco_Ubaldo_Feroni,https://florentiaillustrata.net/resource/appezzamento/5776,505.1098,Piazza_S._Trinita,1156,casa_e_corte,esclusivo,,5,624.3198
Paola,Bussi,Pasquale,Antonio_Tandelli,https://florentiaillustrata.net/resource/appezzamento/12428,89.9184,Via_Malborghetto_e_Via_delle_Mete,7484,bottega_e_casa,comproprietà,Antonio Tandelli,1,89.9184
Maddalena,Bussotti,Francesco,Lorenzo_Fiaschi,https://florentiaillustrata.net/resource/appezzamento/15758,105.586,Borgo_S._Niccolò,1397,casa_e_corte,esclusivo,,1,105.586
Caterina,Buti,,Marco_Fougier,https://florentiaillustrata.net/resource/appezzamento/3512,125.3408,Via_della_Scala,4357,casa,comproprietà,Andrea Buti; Francesco Buti; Laura Scheggi; Luisa Buti,6,353.2022
Luisa,Buti,,Giuseppe_Baldini,https://florentiaillustrata.net/resource/appezzamento/3512,125.3408,Via_della_Scala,4357,casa,comproprietà,Andrea Buti; Caterina Buti; Francesco Buti; Laura Scheggi,6,353.2022
Anna,Cacialli,Andrea,Carlo_Cecchi,https://florentiaillustrata.net/resource/appezzamento/915,29.2916,Via_della_Stipa,4695,ingresso,esclusivo,,5,163.1474
Anna,Caglieri,Cosimo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/10109,58.5832,Via_dei_Martelli,6031,bottega,esclusivo,,10,619.5514
Anna,Caglieri,Cosimo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/10109,58.5832,Via_dei_Martelli,6031,bottega,esclusivo,,10,619.5514
Anna,Caglieri,Filippo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/10109,58.5832,Via_dei_Martelli,6031,bottega,esclusivo,,10,619.5514
Anna,Caglieri,Filippo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/10109,58.5832,Via_dei_Martelli,6031,bottega,esclusivo,,10,619.5514
Anna,Caglieri,Cosimo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/16553,111.7168,Via_S._Giovanni,3132,casa,esclusivo,,10,619.5514
Anna,Caglieri,Cosimo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/16553,111.7168,Via_S._Giovanni,3132,casa,esclusivo,,10,619.5514
Anna,Caglieri,Filippo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/16553,111.7168,Via_S._Giovanni,3132,casa,esclusivo,,10,619.5514
Anna,Caglieri,Filippo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/16553,111.7168,Via_S._Giovanni,3132,casa,esclusivo,,10,619.5514
Anna,Caglieri,Cosimo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/3561,42.575,Piazza_S._Maria_Novella,4374,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Cosimo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/3561,42.575,Piazza_S._Maria_Novella,4374,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Filippo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/3561,42.575,Piazza_S._Maria_Novella,4374,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Filippo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/3561,42.575,Piazza_S._Maria_Novella,4374,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Cosimo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/3562,42.575,Piazza_S._Maria_Novella,4375,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Cosimo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/3562,42.575,Piazza_S._Maria_Novella,4375,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Filippo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/3562,42.575,Piazza_S._Maria_Novella,4375,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Filippo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/3562,42.575,Piazza_S._Maria_Novella,4375,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Cosimo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/8758,84.8094,Via_Larga,6055_e_6056,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Cosimo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/8758,84.8094,Via_Larga,6055_e_6056,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Filippo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/8758,84.8094,Via_Larga,6055_e_6056,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Filippo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/8758,84.8094,Via_Larga,6055_e_6056,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Cosimo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/9298,69.823,Borgo_Pinti,6668,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Cosimo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/9298,69.823,Borgo_Pinti,6668,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Filippo,Cecchi,https://florentiaillustrata.net/resource/appezzamento/9298,69.823,Borgo_Pinti,6668,casa,comproprietà,Tito Castellacci,10,619.5514
Anna,Caglieri,Filippo,Pietro_Castellacci,https://florentiaillustrata.net/resource/appezzamento/9298,69.823,Borgo_Pinti,6668,casa,comproprietà,Tito Castellacci,10,619.5514
Assunta,Caglieri,Antonio,Pietro_Pieri,https://florentiaillustrata.net/resource/appezzamento/13036,167.2346,Piazza_S._Croce,7700,casa_a_terreno_e_1°_piano,esclusivo,,2,190.7360
Teresa,Calamai,Giuliano,Giovanni_Bianchi,https://florentiaillustrata.net/resource/appezzamento/10532,94.0056,Via_dell_Acqua,5616,casa,comproprietà,Anna Calamai; Agnese Calamai; Agostino Calamai; Lorenzo Calamai; Giuseppe Calamai; Enrichetta Calamai; Emilia Calamai; Stefano Calamai; Giuliano Calamai,6,351.4992
Teresa,Calamai,Giuliano,Giovanni_Bianchi,https://florentiaillustrata.net/resource/appezzamento/3598,95.368,Via_Valfonda,4388,casa,comproprietà,Anna Calamai; Agnese Calamai; Agostino Calamai; Lorenzo Calamai; Giuseppe Calamai; Enrichetta Calamai; Emilia Calamai; Stefano Calamai; Giuliano Calamai,6,351.4992
Teresa,Calamai,Giuliano,Giovanni_Bianchi,https://florentiaillustrata.net/resource/appezzamento/4271,72.2072,Via_Vigna_Vecchia,270,casa,comproprietà,Anna Calamai; Agnese Calamai; Agostino Calamai; Lorenzo Calamai; Giuseppe Calamai; Enrichetta Calamai; Emilia Calamai; Stefano Calamai; Giuliano Calamai,6,351.4992
Teresa,Calamai,Giuliano,Giovanni_Bianchi,https://florentiaillustrata.net/resource/appezzamento/8222,4.7684,Vicolo_della_palla,917,casa_(porzione),comproprietà,Anna Calamai; Agnese Calamai; Agostino Calamai; Lorenzo Calamai; Giuseppe Calamai; Emilia Calamai; Enrichetta Calamai; Stefano Calamai; Giuliano Calamai,6,351.4992
Teresa,Calamai,Giuliano,Giovanni_Bianchi,https://florentiaillustrata.net/resource/appezzamento/8233,11.2398,Via_dei_Rigattieri,916,fabbricato,comproprietà,Anna Calamai; Agnese Calamai; Agostino Calamai; Lorenzo Calamai; Giuseppe Calamai; Emilia Calamai; Enrichetta Calamai; Stefano Calamai; Giuliano Calamai,6,351.4992
Maddalena,Calvelli,Paolo,Balduini,https://florentiaillustrata.net/resource/appezzamento/17020,96.3898,Via_del_Leone,2887,casa,esclusivo,,2,141.0084
Amalia,Cambiagi,Giovacchino,Niccola_Bartolini,https://florentiaillustrata.net/resource/appezzamento/11861,384.5374,Borgo_Pinti,6825_e_6826,casa_e_corte,esclusivo,,2,499.6602
Regina,Cambini,Francesco,Vincenzo_Gilardoni,https://florentiaillustrata.net/resource/appezzamento/17090,169.9594,Via_della_Fogna,2772,casa_e_annessi,comproprietà,Caterina Morozzi; Serafina Cambini,3,447.2078
Regina,Cambini,Francesco,Vincenzo_Gilardoni,https://florentiaillustrata.net/resource/appezzamento/17451,91.2808,Via_della_Fornace,2580,casa,comproprietà,Caterina Morozzi; Serafina Cambini,3,447.2078
Serafina,Cambini,Francesco,Vincenzo_Gargani,https://florentiaillustrata.net/resource/appezzamento/17090,169.9594,Via_della_Fogna,2772,casa_e_annessi,comproprietà,Caterina Morozzi; Regina Cambini,3,447.2078
Serafina,Cambini,Francesco,Vincenzo_Gargani,https://florentiaillustrata.net/resource/appezzamento/17451,91.2808,Via_della_Fornace,2580,casa,comproprietà,Caterina Morozzi; Regina Cambini,3,447.2078
Anna,Campani,Giovacchino,Pietro_Somigli,https://florentiaillustrata.net/resource/appezzamento/1905,58.5832,Via_Faenza,4722,casa,esclusivo,,1,58.5832
Rosa,Campani,Angiolo,Francesco_Benvenuti,https://florentiaillustrata.net/resource/appezzamento/10000,103.883,Via_dei_Pucci,6120,casa,esclusivo,,3,346.7308
Maria_Gaetana,Campatelli,Giuseppe,Francesco_Bellucci,https://florentiaillustrata.net/resource/appezzamento/7152,56.8802,Via_del_Corso,669,fabbricato,comproprietà,Maria Bellucci; Rosa Bellucci,2,99.4552
Eleonora,Campioni,Pietro,Giuseppe_Occhiuti,https://florentiaillustrata.net/resource/appezzamento/2364,56.5396,Via_Palazzuolo,3887,ingresso_e_corte_a_comune,esclusivo,,5,234.3328
Eleonora,Campioni,Pietro,Giuseppe_Occhiuti,https://florentiaillustrata.net/resource/appezzamento/2366,56.5396,Via_Palazzuolo,3886,casa,esclusivo,,5,234.3328
Eleonora,Campioni,Pietro,Giuseppe_Occhiuti,https://florentiaillustrata.net/resource/appezzamento/2370,39.169,Via_Palazzuolo,3885,casa,esclusivo,,5,234.3328
Eleonora,Campioni,Pietro,Giuseppe_Occhiuti,https://florentiaillustrata.net/resource/appezzamento/2372,51.4306,Via_Palazzuolo,3884,casa_e_corte,esclusivo,,5,234.3328
Maria_Felice,Cantini,Francesco,Casini,https://florentiaillustrata.net/resource/appezzamento/16331,114.4416,Piazza_Piattellina,2863,casa,esclusivo,,2,170.9812
Caterina,Cappelli,Giovan_Battista,Giuseppe_Rossi,https://florentiaillustrata.net/resource/appezzamento/10655,79.7004,Via_S._Zanobi,5411,casa,esclusivo,,1,79.7004
Laura,Cappugi,Vincenzo,Giovanni_Chiostri,https://florentiaillustrata.net/resource/appezzamento/12318,102.8612,Via_delle_Mete,7422,casa_e_corte,comproprietà,Antonio Chiostri; Giuseppe Chiostri; Vincenzo Chiostri,3,243.5290
Laura,Cappugi,Vincenzo,Giovanni_Chiostri,https://florentiaillustrata.net/resource/appezzamento/7199,11.5804,Via_dei_Contenti,656,casa,comproprietà,Antonio Chiostri; Giuseppe Chiostri; Vincenzo Chiostri,3,243.5290
Maria,Cardelli,Stefano,Antonio_Bernardini,https://florentiaillustrata.net/resource/appezzamento/9221,227.1802,Via_della_Colonna,6540,casa_e_corte,esclusivo,,3,312.3302
Adelaide,Carfagni,,Grassi,https://florentiaillustrata.net/resource/appezzamento/17507,102.18,Via_S._Maria,2477,"casa,_rimessa_e_corte",comproprietà,Gaetano Grassi,1,102.18
Rosa,Carocci,Francesco,Buffetti,https://florentiaillustrata.net/resource/appezzamento/12076,14.6458,Via_delle_Colombe,7402,ingresso,esclusivo,,2,42.2344
Amalia,Casaglia,Francesco,Domenico_Puccini,https://florentiaillustrata.net/resource/appezzamento/12091,42.2344,Via_dell_Agnolo,7413,casa,esclusivo,,2,123.6378
Anna,Casini,Domenico,Balleggi,https://florentiaillustrata.net/resource/appezzamento/16523,83.447,Via_dell_Orto,3151,casa_e_magazzino,esclusivo,,2,175.409
Anna,Casini,Domenico,Francesco_Cambini,https://florentiaillustrata.net/resource/appezzamento/16523,83.447,Via_dell_Orto,3151,casa_e_magazzino,esclusivo,,2,175.409
Anna,Casini,Niccolò,Balleggi,https://florentiaillustrata.net/resource/appezzamento/16523,83.447,Via_dell_Orto,3151,casa_e_magazzino,esclusivo,,2,175.409
Anna,Casini,Niccolò,Francesco_Cambini,https://florentiaillustrata.net/resource/appezzamento/16523,83.447,Via_dell_Orto,3151,casa_e_magazzino,esclusivo,,2,175.409
Anna,Casini,Domenico,Balleggi,https://florentiaillustrata.net/resource/appezzamento/2018,91.962,Via_Valfonda,4487,casa,comproprietà,Teresa Casini,2,175.409
Anna,Casini,Domenico,Francesco_Cambini,https://florentiaillustrata.net/resource/appezzamento/2018,91.962,Via_Valfonda,4487,casa,comproprietà,Teresa Casini,2,175.409
Anna,Casini,Niccolò,Balleggi,https://florentiaillustrata.net/resource/appezzamento/2018,91.962,Via_Valfonda,4487,casa,comproprietà,Teresa Casini,2,175.409
Anna,Casini,Niccolò,Francesco_Cambini,https://florentiaillustrata.net/resource/appezzamento/2018,91.962,Via_Valfonda,4487,casa,comproprietà,Teresa Casini,2,175.409
Candido,Casini,Giovacchino,Antonio,https://florentiaillustrata.net/resource/appezzamento/11509,145.0956,Via_S._Anna,6927,casa_e_corte,comproprietà,Eugenio Casini; Giovan Battista Casini; Silvano Casini,14,1611.0380
Candido,Casini,Giovacchino,Antonio,https://florentiaillustrata.net/resource/appezzamento/17459,91.962,Via_della_Fornace,2583,casa,comproprietà,Eugenio Casini; Giovan Battista Casini; Silvano Casini,14,1611.0380
Candido,Casini,Giovacchino,Antonio,https://florentiaillustrata.net/resource/appezzamento/2796,101.8394,Via_Gora,3376,casa,comproprietà,Eugenio Casini; Giovan Battista Casini; Silvano Casini,14,1611.0380
Candido,Casini,Giovacchino,Antonio,https://florentiaillustrata.net/resource/appezzamento/287,22.139,Via_Taddea,5162,ingresso,comproprietà,Eugenio Casini; Giovan Battista Casini; Silvano Casini,14,1611.0380
Candido,Casini,Giovacchino,Antonio,https://florentiaillustrata.net/resource/appezzamento/289,49.0464,Via_Taddea,5163,casa,comproprietà,Eugenio Casini; Giovan Battista Casini; Silvano Casini,14,1611.0380
Candido,Casini,Giovacchino,Antonio,https://florentiaillustrata.net/resource/appezzamento/631,42.9156,Via_Chiara,4997,casa,comproprietà,Eugenio Casini; Giovan Battista Casini; Silvano Casini,14,1611.0380
Candido,Casini,Giovacchino,Antonio,https://florentiaillustrata.net/resource/appezzamento/8615,74.5914,Via_S._Gallo,5923_e_5924,casa,comproprietà,Eugenio Casini; Giovan Battista Casini; Silvano Casini,14,1611.0380
Candido,Casini,Giovacchino,Antonio,https://florentiaillustrata.net/resource/appezzamento/8854,291.5536,Via_del_Cocomero,6180,casa,comproprietà,Eugenio Casini; Giovan Battista Casini; Silvano Casini,14,1611.0380
Candido,Casini,Giovacchino,Antonio,https://florentiaillustrata.net/resource/appezzamento/9027,269.7552,Borgo_Pinti,6698,casa_e_corte,comproprietà,Eugenio Casini; Giovan Battista Casini; Silvano Casini,14,1611.0380
Carolina,Casini,Alessandro,Gaetano_Corsi,https://florentiaillustrata.net/resource/appezzamento/10700,348.7744,Via_S._Zanobi,"5451,_5452_e_5453",casa_e_corte,comproprietà,Alessandro Corsi,12,1423.3674
